E,O,2,1.5,2,1.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1.5,1,1,1,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B7,8,4,20,O,C7,8,4,36,E,B4,8,12,44,O,B2,8,12,60,E,H8,1,14,60,O,E2,2,14,64,E,C6,2,16,66,O,E3,1,22,62,E,F7,1,38,48,O,D2,1,48,40,E,H3,5,46,52,O,G6,9,52,64,E,C4,5,58,68,O,G4,5,68,68,E,D3,2,68,72,O,F8,9,78,80,E,C3,9,80,96,O,D8,5,104,82,E,B3,9,120,84,O,G3,2,120,88
O,E,1,1.5,1,1.5,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,D3,9,32,12,O,B7,1,34,12,E,H5,2,34,16,O,C4,1,34,18,E,E3,1,14,40,O,H7,2,16,42,E,B6,5,14,54,O,B3,5,40,38,E,C5,1,44,36,O,E7,5,58,32,E,G3,8,66,40,O,H6,2,66,44,E,F3,9,42,86,O,D2,9,70,76,E,G5,2,72,78,O,F8,8,80,86,E,G4,8,80,102,O,D7,8,88,110,E,C2,5,86,122
E,O,2,1.5,2,1.5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H5,8,4,20,O,G7,1,6,20,E,C3,1,8,20,O,B5,2,8,24,E,F7,1,6,28,O,H4,9,22,30,E,C7,9,32,38,O,B6,8,40,46,E,H7,2,44,46,O,H2,1,26,66,E,C4,9,64,46,O,F8,8,64,62,E,E3,2,66,64,O,E7,5,62,78,E,C5,8,70,86,O,F2,9,88,86,E,G6,5,78,106,O,B4,2,80,108,E,H8,5,118,80,O,G5,5,154,54
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,B2,8,24,18,O,G7,1,26,18,E,F8,2,30,18,O,D7,8,46,18,E,D3,1,38,28,O,H6,5,42,34,E,B4,5,54,32,O,C6,2,54,36,E,C4,9,80,28,O,F3,9,76,50,E,B6,2,78,52,O,H7,1,64,68,E,G3,8,72,76,O,H2,8,72,92,E,F7,5,104,70,O,C8,2,108,70,E,C3,9,122,74,O,B8,5,94,112,E,E7,1,68,140
O,E,1,1.5,1,1.5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,B5,5,16,2,E,H2,1,18,2,O,G4,8,26,10,E,F8,5,30,16,O,H8,5,24,32,E,D3,5,28,38,O,B2,1,22,46,E,G3,8,30,54,O,E3,1,20,66,E,C7,1,22,66,O,G6,9,46,60,E,C4,9,36,88,O,B6,9,70,72,E,E7,9,66,94,O,H6,8,74,102,E,C8,2,74,106,O,D7,2,74,110,E,F2,8,74,126,O,G5,2,78,126,E,D8,2,78,130
E,O,2,1.5,2,1.5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H5,2,4,8,O,C4,1,4,10,E,H4,5,18,6,O,F3,9,26,16,E,D7,1,26,18,O,B6,2,28,20,E,E2,5,40,18,O,G6,5,42,26,E,C6,9,58,28,O,F2,5,68,28,E,B5,1,76,22,O,F8,8,84,30,E,E3,2,88,30,O,C3,8,96,38,E,D8,8,96,54,O,G4,2,100,54,E,E7,9,90,82,O,H6,1,66,108,E,C7,8,66,124,O,B7,9,90,118
E,O,2,1.5,2,1.5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B8,8,4,20,O,G5,2,4,24,E,C6,9,12,34,O,G6,9,42,22,E,D3,9,50,32,O,E8,9,78,22,E,B6,2,80,24,O,F7,8,88,32,E,E7,5,90,40,O,F2,5,86,54,E,F8,1,84,58,O,G3,8,100,58,E,H2,5,100,68,O,B7,1,98,72,E,D8,8,98,88,O,D7,2,98,92,E,C3,1,72,120,O,E3,1,108,86,E,D2,2,108,90,O,H5,5,112,96
O,E,1,1.5,1,1.5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,5,16,2,E,G7,5,26,2,O,F7,1,20,10,E,C2,8,20,26,O,C8,8,28,34,E,E3,5,26,46,O,B6,1,26,48,E,H4,1,26,50,O,G3,5,16,70,E,E7,1,36,52,O,B3,2,38,54,E,C4,2,38,58,O,B5,2,40,60,E,G6,8,40,76,O,F2,8,40,92,E,F3,9,80,70,O,H7,9,72,96,E,B7,9,92,94,O,G5,9,132,72,E,C6,2,132,76
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,H5,5,16,2,E,C4,8,24,10,O,D7,2,26,12,E,C2,1,36,4,O,C5,2,40,4,E,D2,5,36,18,O,G4,8,44,26,E,H3,2,46,28,O,G6,1,54,22,E,C8,2,56,24,O,G5,1,38,44,E,G2,5,64,28,O,H6,9,68,42,E,C3,1,58,54,O,H2,9,72,58,E,F2,9,100,48,O,F7,8,100,64,E,C6,8,108,72,O,F8,5,138,52,E,C7,9,188,20
E,O,2,1.5,2,1.5,1,2,2,2,2,2,2,2,2,1.5,1.5,1,2,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B2,2,4,8,O,E3,5,16,6,E,B5,1,22,2,O,C6,9,30,12,E,G6,9,58,2,O,F2,1,60,2,E,E7,5,58,14,O,B4,2,62,14,E,C7,9,48,46,O,D8,9,56,56,E,C4,8,64,64,O,D7,2,64,68,E,B3,8,80,68,O,B6,5,48,110,E,G4,5,28,140,O,G8,8,36,148,E,C5,2,38,150,O,F3,8,46,158,E,H4,1,64,142,O,H6,1,88,120
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,H5,9,24,2,E,F3,8,32,10,O,D3,8,40,18,E,E2,5,52,16,O,E7,1,46,24,E,C3,1,64,8,O,C5,5,52,30,E,C7,1,58,26,O,B6,1,58,28,E,D7,9,60,44,O,C6,8,68,52,E,E3,5,64,66,O,B7,2,68,66,E,B8,2,70,68,O,D2,2,72,70,E,F8,9,74,86,O,D8,9,92,86,E,F7,2,94,88,O,H2,5,78,114,E,C2,8,86,122
E,O,2,1.5,2,1.5,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,E8,2,4,8,O,B7,5,14,8,E,G7,5,14,18,O,H4,5,18,24,E,F7,9,36,24,O,C8,9,56,22,E,G3,5,56,32,O,G4,2,56,36,E,D7,9,36,74,O,E7,9,86,42,E,G2,8,86,58,O,D8,1,86,60,E,C7,1,40,108,O,F3,8,48,116,E,E3,2,52,116,O,B8,2,54,118,E,G5,8,54,134,O,G8,1,98,92,E,B5,1,102,90,O,H2,8,110,98
E,O,2,1.5,2,1.5,1,2,1.5,1.5,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H5,8,4,20,O,H3,5,22,12,E,C3,5,22,22,O,C8,2,24,24,E,B5,9,52,14,O,E7,8,52,30,E,G6,2,54,32,O,G8,8,54,48,E,F3,8,62,56,O,E8,9,100,36,E,H8,9,68,86,O,F7,9,76,96,E,H2,1,100,74,O,C2,1,92,84,E,D7,5,74,112,O,B6,2,78,112,E,D3,2,78,116,O,C6,1,82,114,E,C7,1,96,102,O,G7,5,88,120
O,E,1,1.5,1,1.5,1,1,2,1.5,2,1.5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,9,24,2,E,G4,5,28,8,O,D2,5,18,28,E,B8,5,28,28,O,F8,1,22,36,E,H8,1,30,30,O,H7,5,34,36,E,B3,1,30,42,O,C3,1,30,44,E,F7,9,36,56,O,B7,2,36,60,E,B4,9,68,46,O,G5,8,76,54,E,E3,2,78,56,O,F2,2,80,58,E,D3,2,80,62,O,C7,9,104,56,E,C5,8,104,72,O,E7,8,120,72,E,G7,8,136,72
E,O,2,1.5,2,1.5,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H2,2,4,8,O,F7,5,8,14,E,G3,1,10,14,O,D2,1,12,14,E,H6,5,18,18,O,G4,9,16,38,E,H8,9,18,54,O,G8,9,28,62,E,B3,9,36,72,O,G6,2,38,74,E,G5,5,24,98,O,E7,8,32,106,E,C4,8,32,122,O,B5,1,16,140,E,C2,1,22,136,O,C6,8,30,144,E,D7,8,38,152,O,F2,5,58,142,E,B4,2,58,146,O,E3,2,58,150
E,O,2,1.5,2,1.5,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H2,2,4,8,O,B6,9,12,18,E,G8,1,14,18,O,H6,2,14,22,E,B4,2,18,22,O,F2,2,20,24,E,E3,9,40,22,O,C4,1,38,26,E,C2,9,50,32,O,E7,9,48,52,E,E2,8,56,60,O,B5,5,52,74,E,B8,5,72,64,O,C5,8,80,72,E,F3,1,68,86,O,F7,5,68,96,E,G5,5,52,122,O,C7,1,86,90,E,D7,8,102,90,O,D3,8,110,98
O,E,1,1.5,1,1.5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,H5,1,8,2,E,G8,1,10,2,O,C3,8,10,18,E,D3,8,18,26,O,B2,2,18,30,E,G7,1,18,32,O,D7,1,8,44,E,H2,2,10,46,O,G3,8,10,62,E,H7,8,18,70,O,F7,2,20,72,E,B7,9,52,58,O,H4,9,40,88,E,G6,2,42,90,O,G5,5,56,86,E,C6,5,66,86,O,B4,5,70,92,E,B3,5,120,52,O,F3,9,88,102,E,F8,9,108,100
E,O,2,1.5,2,1.5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B8,2,4,8,O,G4,1,4,10,E,G6,9,2,30,O,B2,1,6,28,E,B7,1,4,32,O,C8,9,24,30,E,F3,9,32,40,O,B6,9,64,26,E,E3,1,58,34,O,C6,2,62,34,E,H3,5,82,24,O,F7,2,84,26,E,C4,5,80,40,O,D8,8,96,40,E,G7,2,98,42,O,E2,8,114,42,E,D7,8,130,42,O,F2,5,138,44,E,E7,8,154,44,O,H7,5,128,80
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,9,24,2,E,C4,1,24,4,O,B5,1,28,2,E,D3,8,36,10,O,C7,2,38,12,E,B3,5,50,10,O,G2,5,46,24,E,D8,9,46,42,O,G5,8,62,42,E,B6,2,64,44,O,E8,5,44,74,E,D7,8,44,90,O,F2,8,52,98,E,E3,2,54,100,O,H4,9,74,98,E,F3,5,50,132,O,G4,1,26,158,E,H3,1,38,148,O,E7,2,38,152,E,C6,9,32,176
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,9,24,2,E,H7,8,24,18,O,F8,8,32,26,E,C4,1,32,28,O,H3,1,42,20,E,G8,2,42,24,O,E7,9,48,36,E,F3,9,38,64,O,C3,2,40,66,E,E3,9,90,34,O,G5,5,104,30,E,B4,8,104,46,O,C7,1,84,68,E,B2,5,88,74,O,G7,5,104,68,E,G6,5,120,62,O,C5,2,122,64,E,G2,1,120,68,O,H8,8,128,76,E,H6,2,130,78
E,O,2,1.5,2,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,E2,8,4,20,O,C8,1,6,20,E,G6,2,8,22,O,F7,2,10,24,E,C4,5,8,36,O,B3,8,8,52,E,G4,1,18,44,O,B8,5,30,42,E,G3,2,32,44,O,B6,2,36,44,E,B7,9,32,66,O,E7,9,40,76,E,B5,5,76,50,O,C3,9,110,34,E,F3,8,126,34,O,B4,1,90,72,E,G7,1,106,58,O,G8,5,128,46,E,G5,9,110,82,O,C2,8,118,90
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,B5,5,16,2,E,D2,8,24,10,O,B4,8,40,10,E,G2,8,40,26,O,D3,8,48,34,E,E3,1,60,24,O,E8,1,58,28,E,F3,1,48,40,O,F7,1,52,38,E,E7,5,60,40,O,F8,5,56,54,E,G6,9,72,56,O,C8,2,72,60,E,C4,2,74,62,O,F2,2,74,66,E,G7,5,68,82,O,B7,9,44,124,E,D7,9,56,130,O,C5,9,62,142,E,B6,2,62,146
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,9,24,2,E,H5,5,36,0,O,E8,2,38,2,E,B2,2,40,4,O,D3,2,42,6,E,G6,9,50,16,O,D7,5,52,24,E,C2,5,46,40,O,C6,5,56,40,E,G4,2,60,40,O,H6,9,40,78,E,G5,1,22,98,O,B4,1,22,100,E,F7,9,16,124,O,H8,8,16,140,E,G7,8,16,156,O,C7,1,50,124,E,F3,8,50,140,O,H4,8,50,156,E,D8,1,70,138
E,O,2,1.5,2,1.5,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,G8,8,4,20,O,C4,8,12,28,E,C3,9,38,20,O,D7,1,38,22,E,F7,1,36,26,O,G4,5,40,32,E,H2,9,58,32,O,H5,9,60,48,E,D3,5,58,60,O,G6,9,44,92,E,B3,5,68,78,O,D8,2,70,80,E,E2,2,72,82,O,E8,1,88,68,E,F3,1,72,86,O,G5,8,80,94,E,H3,2,80,98,O,B8,2,84,98,E,E3,8,92,106,O,H6,5,132,76
E,O,2,1.5,2,1.5,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,E8,8,4,20,O,G3,1,6,20,E,B4,2,8,22,O,B6,5,14,26,E,H2,9,32,26,O,G4,2,36,26,E,C8,1,46,18,O,G7,8,54,26,E,H5,5,52,38,O,C6,9,66,42,E,C5,2,68,44,O,B3,1,60,54,E,F2,5,50,74,O,H7,2,50,78,E,G5,1,30,100,O,E7,5,60,80,E,D7,9,44,114,O,C3,9,76,100,E,D8,8,84,108,O,F7,8,84,124
O,E,1,1.5,1,1.5,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,B5,5,16,2,E,G3,8,16,18,O,F3,8,24,26,E,G6,5,36,24,O,B6,8,44,32,E,E8,8,44,48,O,H7,1,46,48,E,B3,1,50,46,O,G4,2,54,46,E,C2,2,54,50,O,G5,5,32,82,E,E3,2,34,84,O,D7,9,32,104,E,F2,9,34,120,O,C7,2,34,124,E,D3,1,26,134,O,H3,9,54,124,E,C4,9,64,132,O,F8,1,92,106,E,D8,5,72,136
E,O,2,1.5,2,1.5,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C2,8,4,20,O,E2,9,32,10,E,F3,1,32,12,O,D2,8,48,12,E,H7,5,58,12,O,H5,9,64,24,E,G6,9,72,34,O,E7,5,56,60,E,G4,9,46,88,O,H6,1,72,64,E,F7,1,86,52,O,D3,2,90,52,E,G7,5,102,50,O,B4,8,102,66,E,H4,8,110,74,O,D7,1,116,70,E,F8,2,118,72,O,C5,5,120,80,E,C3,2,124,80,O,B8,2,124,84
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1.5,2,2,1,1,1,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,C7,9,42,2,O,H4,1,42,4,E,C3,8,50,12,O,C4,5,40,32,E,D2,5,44,38,O,E3,9,50,50,E,B4,1,44,58,O,G6,8,52,66,E,E2,9,76,60,O,D8,1,74,64,E,G5,5,94,54,O,G3,2,98,54,E,G7,2,102,54,O,C5,8,110,62,E,C6,1,132,42,O,H2,5,150,34,E,H6,8,150,50,O,B6,2,152,52,E,B3,2,156,52
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1.5,1.5,1,1,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,B5,9,24,2,E,E3,9,44,0,O,F3,8,60,0,E,H6,1,60,2,O,C6,1,64,0,E,F7,1,56,10,O,B2,1,48,20,E,H8,2,50,22,O,F8,2,50,26,E,E2,8,66,26,O,G6,5,68,34,E,G2,2,72,34,O,B3,5,70,46,E,G4,5,62,64,O,B8,8,70,72,E,G5,5,76,76,O,C4,2,78,78,E,E7,8,94,78,O,C5,9,116,74,E,H2,9,102,106
O,E,1,1.5,1,1.5,1,1,1,1,1,2,1,2,1.5,2,2,1,2,2,1,2,2,2,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,9,24,2,E,D3,1,24,4,O,G5,5,36,2,E,E7,9,34,22,O,F8,2,36,24,E,G6,1,30,32,O,G4,1,36,28,E,D7,5,34,40,O,B6,1,38,38,E,H4,2,38,42,O,H2,2,40,44,E,H8,5,56,38,O,G3,5,48,56,E,C6,2,50,58,O,H6,8,66,58,E,B2,9,54,88,O,F7,9,74,86,E,B5,8,82,94,O,H7,8,98,94,E,C5,8,106,102
O,E,1,1.5,1,1.5,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,5,16,2,E,G5,2,16,6,O,G6,2,18,8,E,D3,1,18,10,O,H2,8,18,26,E,B3,2,20,28,O,C5,2,20,32,E,F3,8,36,32,O,G4,1,40,30,E,F8,5,26,54,O,B4,5,40,50,E,E7,5,38,62,O,D8,9,68,50,E,D2,8,76,58,O,C4,1,72,64,E,G2,1,84,54,O,H7,9,96,60,E,H8,9,60,114,O,C6,8,76,114,E,D7,9,80,128
O,E,1,1.5,1,1.5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,5,16,2,E,G5,1,20,0,O,D2,1,14,8,E,H5,8,22,16,O,D3,2,22,20,E,H2,2,22,24,O,G7,8,30,32,E,B6,5,34,38,O,C5,5,28,54,E,C7,5,36,56,O,F8,1,36,58,E,D8,9,48,64,O,E7,9,28,102,E,C3,1,42,90,O,B3,2,46,90,E,E3,2,48,92,O,F7,9,90,68,E,B8,9,102,74,O,H8,8,110,82,E,G6,8,118,90
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,C5,9,44,0,O,C4,2,48,0,E,F3,5,52,6,O,B3,9,56,20,E,E3,2,58,22,O,D3,5,78,12,E,G3,8,86,20,O,G5,8,94,28,E,B2,9,94,46,O,G6,1,110,32,E,F2,5,112,40,O,G4,5,92,70,E,C2,1,96,68,O,D8,1,94,72,E,C8,1,118,50,O,H2,8,126,58,E,D2,8,142,58,O,C6,2,144,60,E,H4,2,144,64
O,E,1,1.5,1,1.5,1,1,1,1.5,2,2,2,2,2,1,1,2,1.5,1.5,2,2,2,2,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E2,5,16,2,E,C7,1,18,2,O,D2,1,12,10,E,F3,5,16,16,O,H8,2,16,20,E,F2,2,16,24,O,B2,8,16,40,E,G6,8,24,48,O,B7,5,36,46,E,D8,5,50,42,O,F8,8,58,50,E,B3,1,40,70,O,G7,1,56,56,E,E3,8,64,64,O,C6,9,54,92,E,H4,9,64,100,O,D7,9,50,132,E,C3,9,92,108,O,G4,2,94,110,E,E7,2,96,112
E,O,2,1.5,2,1.5,1,1,1,1,2,2,1,2,2,1.5,2,2,2,1,1,1,1,2,2,1.5,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H8,8,4,20,O,C6,2,6,22,E,C8,2,6,26,O,G6,8,14,34,E,C7,9,36,30,O,H3,2,36,34,E,H5,2,36,38,O,B2,9,54,38,E,G7,1,54,40,O,B3,1,48,48,E,E7,5,70,36,O,H7,1,68,40,E,B5,8,68,56,O,C2,9,46,96,E,E3,1,36,108,O,D3,8,44,116,E,H2,9,58,120,O,C3,5,102,86,E,D7,5,114,84,O,C5,5,104,104
E,O,2,1.5,2,1.5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B7,2,4,8,O,G5,1,8,6,E,E8,5,20,4,O,C5,2,22,6,E,G4,2,26,6,O,D2,2,28,8,E,D7,1,28,10,O,B4,5,32,16,E,F2,5,38,20,O,C4,5,58,10,E,H8,8,66,18,O,C6,9,58,44,E,C3,9,92,28,O,D3,1,88,34,E,F8,1,82,42,O,G6,8,90,50,E,B2,9,76,82,O,E7,9,66,110,E,B3,8,66,126,O,H2,8,66,142
E,O,2,1.5,2,1.5,1,1,1,1,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,C8,8,4,20,O,B3,2,4,24,E,H7,8,4,40,O,E7,1,16,30,E,H6,1,24,24,O,C2,5,42,16,E,B8,5,62,6,O,C4,8,78,6,E,C6,2,80,8,O,H4,8,96,8,E,B6,5,98,16,O,B7,1,102,14,E,F3,1,104,14,O,D3,2,108,14,E,E2,2,112,14,O,G5,9,132,12,E,F7,9,162,0,O,G3,5,148,24,E,D7,9,126,64,O,C5,9,92,116
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E8,9,24,2,E,D7,2,26,4,O,E7,2,28,6,E,G7,9,50,2,O,C3,2,50,6,E,G4,8,66,6,O,D8,5,54,28,E,C6,2,56,30,O,B6,8,64,38,E,C5,5,80,32,O,G8,8,88,40,E,H3,1,92,38,O,G6,5,56,84,E,C2,5,52,98,O,C4,1,58,94,E,C8,1,66,88,O,H5,9,58,114,E,H8,8,66,122,O,B2,1,70,120,E,G3,9,106,102
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,E3,9,24,2,E,C8,2,24,6,O,B3,2,26,8,E,G6,2,28,10,O,D7,1,28,12,E,F7,5,26,24,O,H4,5,30,30,E,B2,9,50,28,O,E7,2,52,30,E,C4,1,62,22,O,D8,8,62,38,E,C5,5,66,44,O,G7,8,66,60,E,F8,9,100,44,O,H6,5,92,62,E,B7,8,100,70,O,D2,9,110,78,E,F2,1,114,76,O,G5,1,118,74,E,G3,8,134,74
E,O,2,1.5,2,1.5,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B7,8,4,20,O,B3,5,22,12,E,C2,5,32,12,O,G4,9,40,22,E,C4,2,42,24,O,D2,2,46,24,E,B4,1,46,26,O,H4,1,34,40,E,G7,9,42,50,O,F8,8,50,58,E,G3,2,52,60,O,G6,1,72,42,E,C5,1,68,48,O,E3,8,76,56,E,C6,9,104,46,O,E7,5,102,58,E,H6,8,118,58,O,D8,2,120,60,E,F2,5,104,86,O,G5,9,80,128
E,O,2,1.5,2,1.5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,B7,8,4,20,O,C4,1,4,22,E,G4,1,8,20,O,G3,8,16,28,E,H4,2,18,30,O,B6,1,26,24,E,G2,1,18,34,O,B3,2,20,36,E,H5,2,20,40,O,C5,2,22,42,E,F7,8,30,50,O,H6,8,30,66,E,F3,5,36,70,O,C2,9,32,92,E,D2,5,46,88,O,D7,5,78,66,E,G6,9,116,46,O,C7,9,116,64,E,H2,9,122,76,O,G5,5,114,94
O,E,1,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,O,E4,1,2,0,E,E6,1,2,2,O,D5,1,4,2,E,F5,1,4,4,O,B5,9,24,2,E,E7,2,24,6,O,G6,1,24,8,E,C5,8,32,16,O,D3,2,34,18,E,H6,9,54,16,O,C4,2,56,18,E,D2,1,54,22,O,G7,8,62,30,E,B8,2,64,32,O,B4,9,50,64,E,D7,5,74,50,O,C8,5,96,38,E,E3,9,120,32,O,G5,1,92,62,E,B6,8,100,70,O,H4,8,108,78,E,G3,5,112,84,O,H7,5,80,126,E,C2,1,64,144
E,O,2,1.5,2,1.5,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1.5,2,2,2,2,1,E,E4,1,2,0,O,E6,1,2,2,E,D5,1,4,2,O,F5,1,4,4,E,H5,2,4,8,O,D2,5,8,14,E,G6,5,12,20,O,B3,9,30,20,E,C6,1,38,14,O,H7,2,38,18,E,F2,2,42,18,O,G8,1,38,24,E,C7,9,48,32,O,F8,2,52,32,E,H8,9,62,40,O,C4,8,70,48,E,G5,8,70,64,O,C5,8,70,80,E,G4,5,80,80,O,C3,5,102,68,E,F3,1,112,60,O,B6,1,96,78,E,B4,8,96,94,O,D7,9,100,108
